"user_id"	"resource_id"	"q_id"	"answer"	"url_comment"	"comment"	"project_id"	"test"
4	2798	6	"nobut"	""	"I don't see previous versions explicitly available on GitHub, but these could potentially be available."	1	"test"
4	2798	7	"yesbut"	""	"On the main GitHub page for this tool. ""Email: zhangsai13@mails.tsinghua.edu.cn""; however, I don't see info about how to cite this tool."	1	"test"
4	2798	8	"no"	""	"I don't see an API mentioned on this tool's GitHub page."	1	"test"
4	2798	9	"no"	""	""	1	"test"
4	968	1	"yes"	""	"This tool has a meaningful name (Gene Network Inference Engine
based on Supervised Analysis) & reasonable acronym. Description: ""The GENIES (Gene Network Inference Engine based on Supervised Analysis) enables us to predict potential functional associations between genes, based on other genomic data or high-throughput experimental data such as phylogenetic profiles and gene expression profiles."""	1	"test"
4	968	2	"yes"	"https://www.genome.jp/tools/genies/"	"Simple & advanced versions of this tool are accessible from its homepage."	1	"test"
4	968	3	"no"	""	"I don't see this mentioned in the limited available info..."	1	"test"
4	968	4	"no"	"https://www.genome.jp/tools/genies/"	"The tool's homepage is very sparse and provides no apparent tutorials."	1	"test"
4	968	5	"no"	""	"I don't see that source code is available on the tool's website, and searching GitHub doesn't show that it is available."	1	"test"
4	968	6	"no"	""	"On the tool's website, interactive versions of the tool are provided, but no previous versions are available."	1	"test"
4	968	7	"no"	"http://www.bic.kyoto-u.ac.jp/"	"The homepage links to the Kyoto University Bioinformatics Center, but no specific individual's name or contact info is provided."	1	"test"
4	968	8	"no"	""	""	1	"test"
4	968	9	"no"	""	""	1	"test"
4	879	1	"yesbut"	"https://github.com/cgmisc-team/cgmisc"	"The meaning of the ""cgmisc"" name is unclear; a description is provided: ""cgmisc is a R package that enables enhanced data analysis and visualisation of results from GWAS. The package contains several utilities and modules that complement and enhance the functionality of existing softwares."""	1	"test"
4	879	2	"yes"	"https://github.com/cgmisc-team/cgmisc"	"Available on GitHub."	1	"test"
4	879	3	"nobut"	""	"This isn't clear based on the available info on GitHub."	1	"test"
4	879	4	"no"	"https://github.com/cgmisc-team/cgmisc/blob/master/README"	"The README file is only a few lines long, and provides a brief description & instructions to install this software, but provides no other info."	1	"test"
4	879	5	"yes"	"https://github.com/cgmisc-team/cgmisc"	"Code is available on GitHub in a public repository. From reviewing a subset of the code, it appears to be nicely documented/commented."	1	"test"
4	879	6	"no"	"https://github.com/cgmisc-team/cgmisc"	"I don't see that previous versions are available."	1	"test"
4	879	7	"no"	""	"Contact info & instructions on how to cite are not on the tool's GitHub homepage nor in the ReadMe file."	1	"test"
4	879	8	"no"	""	"I don't see that an API is available for this tool."	1	"test"
4	879	9	"no"	""	""	1	"test"
4	2467	1	"nobut"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"The tool has a meaningful and memorable name, although from a search on GitHub, there appear to be other packages with this same name, so the 'unique' criterion is not satisfied. The homepage provides an informative description: ""A framework for cross-validated classification problems, with applications to differential variability and differential distribution testing"""	1	"test"
4	2467	2	"yes"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"Available via the Bioconductor site"	1	"test"
4	2467	3	"yes"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"""The software formalises a framework for classification in R. There are four stages; Data transformation, feature selection, classifier training, and prediction. The requirements of variable types and names are fixed, but specialised variables for functions can also be provided."""	1	"test"
4	2467	4	"yes"	"http://bioconductor.org/packages/release/bioc/vignettes/ClassifyR/inst/doc/ClassifyR.html
http://bioconductor.org/packages/release/bioc/html/ClassifyR.html
http://bioconductor.org/packages/release/bioc/manuals/ClassifyR/man/ClassifyR.pdf"	"Extensive tutorial is provided, and
documentation is available via the R command: browseVignettes(""ClassifyR"")"	1	"test"
4	2467	5	"yesbut"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"The R package is available for installation, but I don't see that the source code is explicitly provided."	1	"test"
4	2467	6	"yes"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"Package archives are available at the bottom of this page."	1	"test"
4	2467	7	"yes"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"Maintainer: Dario Strbenac <dario.strbenac at sydney.edu.au>;
Citation (from within R, enter citation(""ClassifyR"")):

Strbenac D, Mann GJ, Ormerod JT, Yang JYH (2015). “ClassifyR: an R package for performance assessment of classification with applications to transcriptomics.” Bioinformatics, 31(11), 1851-1853."	1	"test"
4	2467	8	"no"	""	"I don't see an API mentioned."	1	"test"
4	2467	9	"yes"	"http://bioconductor.org/packages/release/bioc/html/ClassifyR.html"	"License = GPL-3"	1	"test"
7	3352	1	"no"	""	"Fishfinder is somewhat generic. Search returns other websites unrelated."	1	"test"
7	3352	2	"yesbut"	"https://code.google.com/archive/p/fishfinder/downloads"	"MATLAB is not a free software."	1	"test"
7	3352	3	"no"	""	""	1	"test"
7	3352	4	"yesbut"	"https://code.google.com/archive/p/fishfinder/downloads"	"Very brief"	1	"test"
7	3352	5	"yes"	"https://code.google.com/archive/p/fishfinder/downloads"	""	1	"test"
7	3352	6	"yes"	""	""	1	"test"
7	3352	7	"yes"	""	""	1	"test"
7	3352	8	"no"	""	""	1	"test"
7	3352	9	"no"	""	""	1	"test"
7	3503	1	"yes"	"http://rulego.polsl.pl/"	""	1	"test"
7	3503	2	"yes"	"http://rulego.polsl.pl/"	"webpage"	1	"test"
7	3503	3	"yes"	"http://www.geneontology.org/"	""	1	"test"
7	3503	4	"yes"	""	""	1	"test"
7	3503	5	"no"	""	""	1	"test"
7	3503	6	"no"	""	""	1	"test"
7	3503	7	"yes"	""	""	1	"test"
7	3503	8	"yes"	""	""	1	"test"
7	3503	9	"no"	""	""	1	"test"
8	3653	1	"yes"	""	""	1	"test"
8	3653	2	"yes"	"https://sbi.postech.ac.kr/ConPlex/"	""	1	"test"
8	3653	3	"no"	""	""	1	"test"
8	3653	4	"yes"	"https://sbi.postech.ac.kr/ConPlex/instructions/"	""	1	"test"
8	3653	5	"no"	""	""	1	"test"
8	3653	6	"no"	""	""	1	"test"
8	3653	7	"yes"	""	""	1	"test"
8	3653	8	"yes"	""	""	1	"test"
8	3653	9	"no"	""	""	1	"test"
8	3789	1	"yes"	""	""	1	"test"
8	3789	2	"yes"	""	""	1	"test"
8	3789	3	"yes"	""	""	1	"test"
8	3789	4	"yes"	"http://140.138.144.145/~dbSNO/tutorial.php"	""	1	"test"
8	3789	5	"no"	""	""	1	"test"
8	3789	6	"no"	""	""	1	"test"
8	3789	7	"yes"	""	""	1	"test"
8	3789	8	"no"	""	""	1	"test"
8	3789	9	"no"	""	""	1	"test"
7	2273	1	"no"	""	""	1	"test"
7	2273	2	"yes"	""	""	1	"test"
7	2273	3	"no"	""	""	1	"test"
7	2273	4	"yes"	""	""	1	"test"
7	2273	5	"no"	""	""	1	"test"
7	2273	6	"no"	""	""	1	"test"
7	2273	7	"yes"	""	""	1	"test"
7	2273	8	"no"	""	""	1	"test"
7	2273	9	"no"	""	""	1	"test"
7	1697	1	"yes"	""	""	1	"test"
7	1697	2	"yes"	""	""	1	"test"
7	1697	3	"no"	""	""	1	"test"
7	1697	4	"yes"	""	""	1	"test"
7	1697	5	"yes"	""	""	1	"test"
7	1697	6	"yes"	""	""	1	"test"
7	1697	7	"yes"	""	""	1	"test"
7	1697	8	"no"	""	""	1	"test"
7	1697	9	"yes"	""	""	1	"test"
7	2939	1	"yes"	""	""	1	"test"
7	2939	2	"yes"	""	""	1	"test"
7	2939	3	"no"	""	""	1	"test"
7	2939	4	"yes"	""	""	1	"test"
7	2939	5	"yes"	""	""	1	"test"
7	2939	6	"no"	""	""	1	"test"
7	2939	7	"yes"	""	""	1	"test"
7	2939	8	"no"	""	""	1	"test"
7	2939	9	"no"	""	""	1	"test"
7	2920	1	"yes"	""	""	1	"test"
7	2920	2	"yes"	""	""	1	"test"
7	2920	3	"no"	""	""	1	"test"
7	2920	4	"yes"	""	""	1	"test"
7	2920	5	"no"	""	""	1	"test"
7	2920	6	"yes"	""	""	1	"test"
7	2920	7	"yes"	""	""	1	"test"
7	2920	8	"no"	""	""	1	"test"
7	2920	9	"yes"	""	""	1	"test"
7	2492	1	"yes"	""	""	1	"test"
7	2492	2	"yes"	""	""	1	"test"
7	2492	3	"no"	""	""	1	"test"
7	2492	4	"yes"	""	""	1	"test"
7	2492	5	"no"	""	""	1	"test"
7	2492	6	"no"	""	""	1	"test"
7	2492	7	"yes"	""	""	1	"test"
7	2492	8	"no"	""	""	1	"test"
7	2492	9	"no"	""	""	1	"test"
7	2261	1	"no"	""	""	1	"test"
7	2261	2	"yes"	""	""	1	"test"
7	2261	3	"no"	""	""	1	"test"
7	2261	4	"yesbut"	""	"no tutorial specifically for tool. Part of larger package, manual search does not return name of tool."	1	"test"
7	2261	5	"yes"	""	""	1	"test"
7	2261	6	"no"	""	""	1	"test"
7	2261	7	"yes"	""	""	1	"test"
7	2261	8	"no"	""	""	1	"test"
7	2261	9	"yes"	""	""	1	"test"
7	2478	1	"yes"	""	""	1	"test"
7	2478	2	"yes"	""	""	1	"test"
7	2478	3	"yes"	""	""	1	"test"
7	2478	4	"yes"	""	""	1	"test"
7	2478	5	"no"	""	""	1	"test"
7	2478	6	"no"	""	""	1	"test"
7	2478	7	"yes"	""	""	1	"test"
7	2478	8	"no"	""	""	1	"test"
7	2478	9	"yes"	""	""	1	"test"
7	2487	1	"yes"	""	""	1	"test"
7	2487	2	"yes"	""	""	1	"test"
7	2487	3	"no"	""	""	1	"test"
7	2487	4	"yes"	""	""	1	"test"
7	2487	5	"yes"	""	""	1	"test"
7	2487	6	"no"	""	""	1	"test"
7	2487	7	"no"	""	""	1	"test"
7	2487	8	"no"	""	""	1	"test"
7	2487	9	"yes"	""	""	1	"test"
7	1852	1	"no"	""	""	1	"test"
7	1852	2	"yes"	""	""	1	"test"
7	1852	3	"no"	""	""	1	"test"
7	1852	4	"no"	""	""	1	"test"
7	1852	5	"no"	""	""	1	"test"
7	1852	6	"yes"	""	""	1	"test"
7	1852	7	"no"	""	""	1	"test"
7	1852	8	"no"	""	""	1	"test"
7	1852	9	"no"	""	""	1	"test"
16	3895	1	"yes"	""	""	1	"test"
16	3895	2	"yes"	""	""	1	"test"
16	3895	3	"yes"	""	""	1	"test"
16	3895	4	"yes"	""	""	1	"test"
16	3895	5	"no"	""	""	1	"test"
16	3895	6	"nobut"	""	"Version description is well documented"	1	"test"
16	3895	7	"yesbut"	""	"There is clear contact information, but I didn't see citation information"	1	"test"
16	3895	8	"nobut"	""	"There is a corresponding R package "	1	"test"
16	3895	9	"no"	""	""	1	"test"
16	771	1	"yes"	""	""	1	"test"
16	771	2	"yes"	""	""	1	"test"
16	771	3	"yes"	""	""	1	"test"
16	771	4	"yes"	""	""	1	"test"
16	771	5	"yes"	""	""	1	"test"
16	771	6	"no"	""	""	1	"test"
16	771	7	"yes"	""	""	1	"test"
16	771	8	"yes"	""	""	1	"test"
16	771	9	"yes"	""	""	1	"test"
11	2094	1	"no"	"http://mrprimerw.com/"	"Name: MRPrimerW. Description from website: Search valid primers for multiple targets of qPCR experiments without matching off-targets. "	1	"test"
11	2094	2	"yes"	"http://mrprimerw.com/"	"Available online. "	1	"test"
11	2094	3	"no"	""	"Tool is for primer identification. Ontologies are not relevant. "	1	"test"
11	2094	4	"yes"	"http://mrprimerw.com/"	"There are example lists that are easily found on the websites homepage. "	1	"test"
11	2094	5	"nobut"	""	"Source code is available for download from the website in the Downloads section. "	1	"test"
11	2094	6	"no"	""	""	1	"test"
11	2094	7	"yes"	""	""	1	"test"
11	2094	8	"no"	""	""	1	"test"
11	2094	9	"no"	""	""	1	"test"
3	1425	1	"yesbut"	"https://www.google.com/search?q=CHRONOS"	"The name Chronos is used for other things. However, informative description is provided."	1	"test"
3	1425	2	"yes"	"https://www.bioconductor.org/packages/release/bioc/html/CHRONOS.html"	""	1	"test"
3	1425	3	"no"	""	""	1	"test"
3	1425	4	"yes"	"https://www.bioconductor.org/packages/release/bioc/manuals/CHRONOS/man/CHRONOS.pdf"	""	1	"test"
3	1425	5	"yes"	"https://git.bioconductor.org/packages/CHRONOS"	""	1	"test"
3	1425	6	"no"	""	""	1	"test"
3	1425	7	"yes"	"https://www.ncbi.nlm.nih.gov/pubmed/26568631"	""	1	"test"
3	1425	8	"yes"	"https://www.bioconductor.org/packages/release/bioc/html/CHRONOS.html"	""	1	"test"
3	1425	9	"yes"	"https://www.gnu.org/licenses/old-licenses/gpl-2.0.en.html"	"GPL-2"	1	"test"
4	2004	1	"yes"	"https://darned.ucc.ie/about/"	"The acronym for DARNED (DAtabase of RNA EDiting in flies, mice and humans) corresponds to its name, and this name is informative. Description is provided in the URL."	1	"test"
4	2004	2	"yes"	"https://darned.ucc.ie/
"	"Available on the tool's homepage."	1	"test"
4	2004	3	"nobut"	""	"It presumably does, but I don't see this mentioned on the site..."	1	"test"
4	2004	4	"yes"	"https://darned.ucc.ie/help/"	"Tutorials are provided at this link."	1	"test"
4	2004	5	"no"	""	"I don't see that any source code is shared."	1	"test"
4	2004	6	"no"	""	"No previous versions of DARNED seem to be available, although this makes sense as this is a web-tool rather than providing source code."	1	"test"
4	2004	7	"yes"	"https://darned.ucc.ie/contact/
https://darned.ucc.ie/cite/"	"Links are provided for both of these facets."	1	"test"
4	2004	8	"no"	""	"I don't see an API mentioned on this site."	1	"test"
4	2004	9	"no"	""	"No licensing info appears to be provided."	1	"test"
12	1779	1	"yes"	"https://cran.r-project.org/package=FisHiCal/"	"Name: FisHiCal. Description from website: FisHiCal integrates Hi-C and FISH data, offering a modular and easy-to-use tool for chromosomal spatial analysis. "	1	"test"
12	1779	2	"yes"	"https://cran.r-project.org/package=FisHiCal/"	"Package available for download. "	1	"test"
12	1779	3	"yes"	""	""	1	"test"
12	1779	4	"nobut"	"https://cran.r-project.org/web/packages/FisHiCal/FisHiCal.pdf"	"A reference manual is listed at the URL, but was unable to be opened. "	1	"test"
12	1779	5	"no"	""	"Package is available for download on public website, but no documentation found"	1	"test"
12	1779	6	"yes"	"https://cran.r-project.org/package=FisHiCal/"	"Old releases available for download on website, as well as old sources"	1	"test"
12	1779	7	"no"	""	"Authors and maintainer of the tool are listed with email addresses, but no citation information is provided "	1	"test"
12	1779	8	"nobut"	""	"There is no API, but the tool itself is an R package"	1	"test"
12	1779	9	"yes"	"https://cran.r-project.org/package=FisHiCal/"	"GPL-2/GPL-3 license"	1	"test"
16	656	1	"nobut"	""	"Deep Blue is not unique if not included with ""epigenomic data server"""	1	"test"
16	656	2	"yes"	""	""	1	"test"
16	656	3	"yes"	""	""	1	"test"
16	656	4	"yes"	""	""	1	"test"
16	656	5	"yes"	""	""	1	"test"
16	656	6	"no"	""	""	1	"test"
16	656	7	"yes"	""	""	1	"test"
16	656	8	"yes"	""	""	1	"test"
16	656	9	"yes"	""	""	1	"test"
5	1022	1	"yes"	"http://togotable.dbcls.jp/"	""	1	"test"
5	1022	2	"yes"	"http://togotable.dbcls.jp/"	""	1	"test"
5	1022	3	"yes"	"http://togotable.dbcls.jp/experiments/5b4e3c42b08c8e092b002f40"	"The tool utilizes a variety of established IDs, such as UniProt, PDB, Ensembl, etc."	1	"test"
5	1022	4	"yes"	"http://togotable.dbcls.jp/help/index.html"	"A help section is provided"	1	"test"
5	1022	5	"no"	""	"No information is given about code"	1	"test"
5	1022	6	"no"	""	""	1	"test"
5	1022	7	"yes"	""	""	1	"test"
5	1022	8	"no"	""	""	1	"test"
5	1022	9	"no"	""	""	1	"test"
11	3014	1	"yes"	"http://web.cbio.uct.ac.za/~yves/nasp/"	"NASP (Nucleic Acid Structures Predictor) is a computer program that will allow predict the most evolutionarily conserved secondary structures evident within a set of aligned nucleic acid sequences. It will progressively identify all of the most probable secondary structures that display some degree of sequence conservation between sequences in an analysed alignment. Although NASP is distributed as source code it can also be used via a user friendly web-interface. "	1	"test"
11	3014	2	"yes"	"http://web.cbio.uct.ac.za/~yves/nasp/?page=downloads"	"Available as source code and has an online interface. "	1	"test"
11	3014	3	"no"	"http://web.cbio.uct.ac.za/~yves/nasp/index.php"	""	1	"test"
11	3014	4	"no"	""	""	1	"test"
11	3014	5	"nobut"	""	"The tool is available as source code and can be downloaded from the website. "	1	"test"
11	3014	6	"no"	""	""	1	"test"
11	3014	7	"yes"	""	""	1	"test"
11	3014	8	"no"	""	""	1	"test"
11	3014	9	"no"	""	""	1	"test"
5	501	1	"no"	""	""	1	"test"
5	501	2	"yes"	""	""	1	"test"
5	501	3	"no"	""	""	1	"test"
5	501	4	"yes"	""	""	1	"test"
5	501	5	"no"	""	""	1	"test"
5	501	6	"no"	""	""	1	"test"
5	501	7	"yes"	""	""	1	"test"
5	501	8	"no"	""	""	1	"test"
5	501	9	"no"	""	""	1	"test"
20	1419	1	"yes"	"https://hyperbrowser.uio.no/3d/"	""	1	"test"
20	1419	2	"yes"	"https://hyperbrowser.uio.no/3d/"	""	1	"test"
20	1419	3	"yesbut"	""	"It's based on Galaxy so if Galaxy does so this tool also does it"	1	"test"
20	1419	4	"yes"	"https://hyperbrowser.uio.no/3d/static/hyperbrowser/html/What_is_the_GHB.html
https://hyperbrowser.uio.no/3d/static/hyperbrowser/html/Getting_started_draft.html
https://hyperbrowser.uio.no/3d/static/hyperbrowser/html/Interface_overview_draft.html"	""	1	"test"
20	1419	5	"nobut"	"https://github.com/hyperbrowser/genomic-hyperbrowser"	"HiBrowse is ""available from a separate installation"""	1	"test"
20	1419	6	"no"	""	""	1	"test"
20	1419	7	"yes"	"https://hyperbrowser.uio.no/3d/"	""	1	"test"
20	1419	8	"no"	""	""	1	"test"
20	1419	9	"yes"	""	""	1	"test"
4	3041	1	"yes"	"https://publichealth.yale.edu/c2s2/software/modSaRa/"	"ModSaRa's full name is Modified Screening and Ranking Algorithm to Detect Chromosome Copy Number Variations. Description: ""The modified Screening and Ranking algorithm (modSaRa) can detect chromosome copy number variants with high sensitivity and specificity. For a sequence of intensity values, the modified SaRa will process it by quantile normalization, search for change-point candidates, eliminate unlikely change-points, and then output the potential CNV segments by presenting the start point and end point by SNP or CNV marker index."""	1	"test"
4	3041	2	"yes"	"https://publichealth.yale.edu/c2s2/software/modSaRa/"	"The source package can be freely downloaded from this tool's homepage."	1	"test"
4	3041	3	"nobut"	""	"It is difficult to determine this using the provided information..."	1	"test"
4	3041	4	"yes"	"https://publichealth.yale.edu/c2s2/software/modsara/Reference%20manual_291037_28429_v1.pdf"	"A 13-page R package reference manual is provided."	1	"test"
4	3041	5	"yes"	"https://publichealth.yale.edu/c2s2/software/modSaRa/"	"Hosted on Yale's site. This tool is not present on GitHub."	1	"test"
4	3041	6	"no"	"https://publichealth.yale.edu/c2s2/software/modSaRa/"	"Only the most current version seems to be available."	1	"test"
4	3041	7	"yes"	"https://publichealth.yale.edu/c2s2/software/modsara/Reference%20manual_291037_28429_v1.pdf"	"This info is provided in the reference manual. Maintainer is Feifei Xiao <xiaof@mailbox.sc.edu>"	1	"test"
4	3041	8	"no"	""	"I don't see that an API is listed."	1	"test"
4	3041	9	"no"	"https://publichealth.yale.edu/c2s2/software/modSaRa/"	"This info doesn't appear to be present on the tool's homepage."	1	"test"
16	3141	1	"no"	""	""	1	"test"
16	3141	2	"no"	""	""	1	"test"
16	3141	3	"yes"	""	""	1	"test"
16	3141	4	"no"	""	""	1	"test"
16	3141	5	"yes"	""	""	1	"test"
16	3141	6	"no"	""	""	1	"test"
16	3141	7	"no"	""	""	1	"test"
16	3141	8	"no"	""	""	1	"test"
16	3141	9	"no"	""	""	1	"test"
4	2768	1	"yes"	"http://tfbsbank.co.uk/"	"Name is unique, and this is the description: ""A platform to dissect the big data of protein–DNA interaction in human and model species"""	1	"test"
4	2768	2	"yes"	"http://tfbsbank.co.uk/"	"Tools associated with this platform are accessible via the homepage."	1	"test"
4	2768	3	"nobut"	""	"This is difficult to determine with the provided info."	1	"test"
4	2768	4	"yes"	"http://tfbsbank.co.uk/help.html"	"Tutorials are available at this link."	1	"test"
4	2768	5	"no"	""	"The source code doesn't appear to be available on the tool's site, and it is not on GitHub."	1	"test"
4	2768	6	"no"	""	"Only the most current versions of the interactive tools/functions are available."	1	"test"
4	2768	7	"yesbut"	"http://tfbsbank.co.uk/contact.html"	"Two sets of contact info are provided in this URL. However, no info seems to be provided about how to cite the tool."	1	"test"
4	2768	8	"no"	""	"No API appears to be available."	1	"test"
4	2768	9	"no"	""	"No licensing info is visible."	1	"test"
16	2211	1	"yes"	""	""	1	"test"
16	2211	2	"yes"	""	""	1	"test"
16	2211	3	"yes"	""	""	1	"test"
16	2211	4	"yes"	""	""	1	"test"
16	2211	5	"yes"	""	""	1	"test"
16	2211	6	"no"	""	""	1	"test"
16	2211	7	"nobut"	""	"Contact is there, not citation info"	1	"test"
16	2211	8	"no"	""	""	1	"test"
16	2211	9	"no"	""	""	1	"test"
11	2651	1	"yes"	"http://cryptogc.igs.umaryland.edu/index.php"	"The C. hominis Gene Catalog (ChGC) is a searchable database displaying all C. hominis TU502_new predicted genes and several of their attributes that are key to identifying candidate vaccine targets. These characteristics include physical attributes, properties related to antigenic potential, expression data, and homology to genes in other Cryptosporidium species and in the human genome."	1	"test"
11	2651	2	"yes"	"http://cryptogc.igs.umaryland.edu/publications.php"	"Available online. "	1	"test"
11	2651	3	"no"	""	""	1	"test"
11	2651	4	"nobut"	""	"The catalog is self explanatory. "	1	"test"
11	2651	5	"no"	""	""	1	"test"
11	2651	6	"no"	""	""	1	"test"
11	2651	7	"yesbut"	"http://cryptogc.igs.umaryland.edu/publications.php"	"How to cite the tool could be made more explicit. "	1	"test"
11	2651	8	"no"	""	""	1	"test"
11	2651	9	"no"	""	""	1	"test"
16	471	1	"yes"	""	""	1	"test"
16	471	2	"no"	""	""	1	"test"
16	471	3	"yes"	""	""	1	"test"
16	471	4	"yes"	""	""	1	"test"
16	471	5	"yes"	""	""	1	"test"
16	471	6	"no"	""	""	1	"test"
16	471	7	"yes"	""	""	1	"test"
16	471	8	"no"	""	""	1	"test"
16	471	9	"no"	""	""	1	"test"
4	46	1	"yes"	"https://github.com/TGAC/KAT"	"The acronym KAT (K-mer Analysis Toolkit) makes sense & is descriptive. Description from homepage: ""KAT is a suite of tools that analyse jellyfish hashes or sequence files (fasta or fastq) using kmer counts."""	1	"test"
4	46	2	"yes"	"https://github.com/TGAC/KAT"	"Accessible via this tool's GitHub homepage."	1	"test"
4	46	3	"nobut"	""	"This is difficult to determine given the available info."	1	"test"
4	46	4	"yes"	"https://github.com/TGAC/KAT"	"Detailed info about installation and usage of this toolkit are available on its main page."	1	"test"
4	46	5	"yes"	"https://github.com/TGAC/KAT"	"Available on GitHub; documentation/commenting of code is ok, but could be more thorough."	1	"test"
4	46	6	"nobut"	""	"I don't see these previous versions as available, but as this is on GitHub, these may be accessible."	1	"test"
4	46	7	"nobut"	""	"Authors' names are provided, but no contact info seems to be present, and no info about how to cite the tool is provided, apart from the institutional affiliation & funding source being listed."	1	"test"
4	46	8	"no"	""	"No API for this tool is mentioned on its site."	1	"test"
4	46	9	"yes"	"https://github.com/TGAC/KAT"	"GNU GPL V3."	1	"test"
16	3905	1	"yes"	""	""	1	"test"
16	3905	2	"yes"	""	""	1	"test"
16	3905	3	"yes"	""	""	1	"test"
16	3905	4	"yes"	""	""	1	"test"
